timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 16:00:00,jl_djuanda,62,112,10,22,1.03
2026-02-05 16:01:00,jl_djuanda,70,51,11,29,1.01
2026-02-05 16:02:00,jl_djuanda,60,68,10,24,1.04
2026-02-05 16:03:00,jl_djuanda,47,49,6,19,0.98
2026-02-05 16:04:00,jl_djuanda,53,78,9,30,0.96
2026-02-05 16:05:00,jl_djuanda,46,36,3,21,1.0
2026-02-05 16:06:00,jl_djuanda,88,46,20,45,0.97
2026-02-05 16:07:00,jl_djuanda,43,33,0,9,1.03
2026-02-05 16:08:00,jl_djuanda,45,126,3,9,1.0
2026-02-05 16:09:00,jl_djuanda,46,85,4,9,1.0
2026-02-05 16:10:00,jl_djuanda,49,67,3,10,0.96
2026-02-05 16:11:00,jl_djuanda,58,55,3,16,1.01
2026-02-05 16:12:00,jl_djuanda,55,48,1,13,0.97
2026-02-05 16:13:00,jl_djuanda,60,81,3,26,1.01
2026-02-05 16:14:00,jl_djuanda,51,59,6,20,1.0
2026-02-05 16:15:00,jl_djuanda,58,52,6,17,0.98
2026-02-05 16:16:00,jl_djuanda,51,62,0,11,0.93
2026-02-05 16:17:00,jl_djuanda,51,74,2,11,0.96
2026-02-05 16:18:00,jl_djuanda,56,69,2,12,0.98
2026-02-05 16:19:00,jl_djuanda,50,85,6,8,0.95
2026-02-05 16:20:00,jl_djuanda,44,84,5,18,0.91
2026-02-05 16:21:00,jl_djuanda,36,31,1,19,0.9
2026-02-05 16:22:00,jl_djuanda,15,27,1,4,1.03
2026-02-05 16:29:00,jl_djuanda,35,58,2,9,1.03
2026-02-05 16:30:00,jl_djuanda,25,22,1,5,0.83
2026-02-05 16:31:00,jl_djuanda,44,72,3,15,0.92
2026-02-05 16:32:00,jl_djuanda,46,42,1,12,0.99
2026-02-05 16:33:00,jl_djuanda,45,42,2,13,0.94
2026-02-05 16:34:00,jl_djuanda,52,86,4,14,0.98
2026-02-05 16:35:00,jl_djuanda,55,66,13,39,0.93
2026-02-05 16:36:00,jl_djuanda,65,56,9,17,0.96
2026-02-05 16:37:00,jl_djuanda,54,23,5,11,0.96
2026-02-05 16:38:00,jl_djuanda,60,28,1,13,0.92
2026-02-05 16:39:00,jl_djuanda,63,31,3,10,0.85
2026-02-05 16:40:00,jl_djuanda,86,24,10,15,0.81
2026-02-05 16:41:00,jl_djuanda,79,36,7,9,0.92
2026-02-05 16:42:00,jl_djuanda,84,36,10,17,0.84
2026-02-05 16:43:00,jl_djuanda,45,41,4,15,0.91
2026-02-05 16:44:00,jl_djuanda,62,57,13,19,0.89
2026-02-05 16:45:00,jl_djuanda,67,29,16,40,0.93
2026-02-05 16:46:00,jl_djuanda,75,19,5,9,0.85
2026-02-05 16:47:00,jl_djuanda,65,37,5,16,0.8
2026-02-05 16:48:00,jl_djuanda,60,24,6,16,0.92
2026-02-05 16:49:00,jl_djuanda,48,10,3,5,0.96
2026-02-05 16:50:00,jl_djuanda,48,21,7,19,0.9
2026-02-05 16:51:00,jl_djuanda,68,48,3,9,0.88
2026-02-05 16:52:00,jl_djuanda,59,34,1,13,0.92
2026-02-05 16:53:00,jl_djuanda,91,92,12,30,0.89
